Date,Open,High,Low,Close
05/25/2022,"27,853","28,560","27,774","28,169"
05/24/2022,"27,721","27,962","27,130","27,853"
05/23/2022,"28,309","28,976","27,499","27,721"
05/22/2022,"28,259","28,639","27,688","28,309"
05/21/2022,"28,010","28,468","27,845","28,259"
05/20/2022,"29,061","29,529","27,618","28,010"
05/19/2022,"28,091","29,320","27,544","29,061"
05/18/2022,"28,933","29,494","27,652","28,091"
05/17/2022,"28,740","29,549","28,341","28,933"
05/16/2022,"29,765","30,106","28,066","28,740"
05/15/2022,"28,209","29,832","28,184","29,765"
05/14/2022,"28,679","28,948","27,527","28,209"
05/13/2022,"27,164","29,828","26,590","28,679"
05/12/2022,"26,849","28,522","24,534","27,164"
05/11/2022,"29,317","30,415","26,772","26,849"
05/10/2022,"29,562","30,845","28,389","29,317"
05/09/2022,"32,831","32,831","28,935","29,562"
05/08/2022,"33,915","33,955","32,036","32,831"
05/07/2022,"34,282","34,311","33,891","33,915"
05/06/2022,"34,330","34,728","33,630","34,282"
05/05/2022,"37,841","37,916","33,631","34,330"
05/04/2022,"35,849","37,946","35,849","37,841"
05/03/2022,"36,383","36,888","35,763","35,849"
05/02/2022,"36,226","37,199","36,162","36,383"
05/01/2022,"36,355","36,667","35,576","36,226"
04/30/2022,"36,482","36,761","36,231","36,355"
04/29/2022,"38,036","38,094","36,154","36,482"
04/28/2022,"36,935","38,427","36,903","38,036"
04/27/2022,"35,703","37,272","35,345","36,935"
04/26/2022,"37,435","38,168","35,356","35,703"
04/25/2022,"36,547","37,599","35,599","37,435"
04/24/2022,"36,892","37,024","36,092","36,547"
04/23/2022,"36,743","37,059","36,462","36,892"
04/22/2022,"37,282","37,714","36,388","36,743"
04/21/2022,"38,331","39,394","37,282","37,282"
04/20/2022,"38,202","39,041","37,869","38,331"
04/19/2022,"37,649","38,618","37,563","38,202"
04/18/2022,"37,269","37,876","35,801","37,649"
04/17/2022,"37,326","37,655","36,929","37,269"
04/16/2022,"37,382","37,615","37,037","37,326"
04/15/2022,"36,718","37,680","36,636","37,386"
04/14/2022,"38,080","38,293","36,470","36,718"
04/13/2022,"36,397","38,315","36,361","38,080"
04/12/2022,"36,622","37,414","36,117","36,397"
04/11/2022,"39,670","39,758","36,419","36,622"
04/10/2022,"39,038","39,900","39,011","39,676"
04/09/2022,"39,406","39,453","38,789","39,038"
04/08/2022,"39,924","40,454","39,175","39,353"
04/07/2022,"40,230","40,319","39,203","39,924"
04/06/2022,"41,668","41,973","39,715","40,223"
04/05/2022,"42,116","42,997","41,564","41,668"
04/04/2022,"42,001","42,886","41,088","42,116"
04/03/2022,"41,837","42,341","41,267","42,001"
04/02/2022,"41,805","42,718","41,359","41,837"
04/01/2022,"41,249","42,276","39,942","41,805"
03/31/2022,"42,311","42,847","41,053","41,249"
03/30/2022,"42,841","42,898","41,966","42,311"
03/29/2022,"43,624","43,769","42,446","42,783"
03/28/2022,"41,973","43,833","41,794","43,624"
03/27/2022,"40,610","42,243","40,320","41,943"
03/26/2022,"40,594","40,786","40,168","40,610"
03/25/2022,"39,925","40,958","39,591","40,562"
03/24/2022,"38,483","40,247","38,414","39,925"
03/23/2022,"38,631","38,942","37,917","38,483"
03/22/2022,"37,394","39,312","37,126","38,631"
03/21/2022,"37,331","37,624","36,713","37,394"
03/20/2022,"38,188","38,288","37,023","37,331"
03/19/2022,"37,864","38,295","37,563","38,188"
03/18/2022,"36,693","38,282","36,323","37,864"
03/17/2022,"37,349","37,556","36,499","36,688"
03/16/2022,"36,020","37,976","35,543","37,349"
03/15/2022,"35,378","36,438","34,804","35,988"
03/14/2022,"35,452","35,866","34,417","35,378"
03/13/2022,"35,829","35,951","35,206","35,438"
03/12/2022,"35,621","36,067","35,471","35,829"
03/11/2022,"35,828","36,566","34,821","35,625"
03/10/2022,"37,857","38,056","34,933","35,803"
03/09/2022,"35,340","38,822","35,312","37,857"
03/08/2022,"34,842","36,107","34,797","35,340"
03/07/2022,"35,691","36,348","34,177","34,842"
03/06/2022,"36,026","36,294","34,891","35,691"
03/05/2022,"36,042","36,215","35,363","36,043"
03/04/2022,"38,071","38,550","35,835","36,042"
03/03/2022,"39,497","39,784","37,828","38,080"
03/02/2022,"39,438","40,802","39,014","39,497"
03/01/2022,"37,153","40,282","37,153","39,411"
02/28/2022,"33,621","37,361","33,517","37,153"
02/27/2022,"35,024","35,339","33,242","33,640"
02/26/2022,"34,611","35,552","34,292","35,024"
02/25/2022,"34,281","35,360","33,772","34,626"
02/24/2022,"33,189","34,982","30,600","34,281"
02/23/2022,"33,479","34,588","33,111","33,233"
02/22/2022,"32,716","33,777","32,216","33,479"
02/21/2022,"33,802","34,732","32,871","32,871"
02/20/2022,"35,273","35,464","33,613","33,802"
02/19/2022,"35,317","35,742","35,056","35,273"
02/18/2022,"35,833","36,042","34,936","35,317"
02/17/2022,"38,737","38,834","35,322","35,833"
02/16/2022,"38,744","39,393","38,199","38,737"
02/15/2022,"37,414","39,197","37,397","38,744"
02/14/2022,"37,267","37,894","36,653","37,414"
02/13/2022,"36,924","37,658","36,905","37,267"
02/12/2022,"37,527","37,907","36,842","36,924"
02/11/2022,"38,272","38,601","37,224","37,527"
02/10/2022,"38,951","39,895","37,905","38,272"
02/09/2022,"38,763","39,216","37,808","38,951"
02/08/2022,"38,510","39,767","37,430","38,763"
02/07/2022,"36,371","38,940","36,291","38,510"
02/06/2022,"36,395","36,766","36,011","36,371"
02/05/2022,"35,486","36,613","35,294","36,438"
02/04/2022,"32,341","35,717","32,197","35,486"
02/03/2022,"32,619","32,924","31,768","32,338"
02/02/2022,"34,379","34,512","32,450","32,619"
02/01/2022,"34,217","34,907","33,789","34,379"
01/31/2022,"33,884","34,476","32,908","34,217"
01/30/2022,"34,474","34,474","33,568","33,884"
01/29/2022,"33,917","34,686","33,511","34,474"
01/28/2022,"32,508","34,088","32,242","33,917"
01/27/2022,"32,357","33,336","31,671","32,508"
01/26/2022,"32,404","34,448","32,292","32,357"
01/25/2022,"32,549","33,223","31,613","32,404"
01/24/2022,"31,188","33,037","29,217","32,549"
01/23/2022,"31,258","31,864","30,575","31,196"
01/22/2022,"32,360","32,743","30,114","31,258"
01/21/2022,"36,616","36,711","31,925","32,349"
01/20/2022,"36,782","38,358","36,615","36,616"
01/19/2022,"37,465","37,613","36,361","36,788"
01/18/2022,"36,594","37,531","36,314","37,465"
01/17/2022,"37,678","37,907","36,499","36,594"
01/16/2022,"37,960","38,082","37,338","37,678"
01/15/2022,"37,958","38,348","37,336","37,972"
01/14/2022,"37,396","38,030","36,543","37,958"
01/13/2022,"38,267","38,705","36,953","37,397"
01/12/2022,"37,556","38,794","37,377","38,267"
01/11/2022,"36,822","37,924","36,467","37,556"
01/10/2022,"37,268","37,418","35,152","36,822"
01/09/2022,"36,780","37,647","36,339","37,285"
01/08/2022,"36,867","37,146","35,748","36,780"
01/07/2022,"38,184","38,271","35,981","36,887"
01/06/2022,"38,598","38,695","37,615","38,184"
01/05/2022,"41,027","41,437","38,478","38,598"
01/04/2022,"40,769","42,092","40,363","41,027"
01/03/2022,"41,367","41,868","40,491","40,769"
01/02/2022,"41,597","42,154","41,067","41,362"
01/01/2022,"40,733","42,124","40,615","41,597"
12/31/2021,"41,733","42,947","40,155","40,719"
12/30/2021,"41,621","42,361","40,511","41,733"
12/29/2021,"42,068","42,586","41,304","41,601"
12/28/2021,"45,013","45,225","41,876","42,068"
12/27/2021,"44,883","45,882","44,607","45,019"
12/26/2021,"45,046","45,055","43,709","44,883"
12/25/2021,"44,968","45,170","44,354","45,044"
12/24/2021,"44,864","45,782","44,601","44,968"
12/23/2021,"43,288","45,328","42,411","44,858"
12/22/2021,"43,521","43,958","42,837","43,288"
12/21/2021,"41,685","43,701","41,387","43,482"
12/20/2021,"41,579","42,279","40,361","41,685"
12/19/2021,"41,763","42,958","41,342","41,579"
12/18/2021,"41,777","42,113","40,531","41,763"
12/17/2021,"42,476","42,497","40,276","41,777"
12/16/2021,"43,605","43,715","42,145","42,476"
12/15/2021,"42,899","43,907","41,418","43,605"
12/14/2021,"41,556","43,217","41,102","42,899"
12/13/2021,"44,177","44,522","40,608","41,556"
12/12/2021,"43,162","44,859","43,008","44,177"
12/11/2021,"42,397","43,549","41,419","43,162"
12/10/2021,"42,495","44,315","41,860","42,397"
12/09/2021,"44,616","44,830","41,974","42,495"
12/08/2021,"44,818","45,278","43,232","44,616"
12/07/2021,"44,426","46,189","44,426","44,818"
12/06/2021,"43,547","44,691","41,855","44,321"
12/05/2021,"43,106","43,969","42,330","43,547"
12/04/2021,"47,438","47,615","37,270","43,084"
12/03/2021,"50,364","50,868","46,547","47,459"
